deal_id,company,contact_name,stage,deal_value,probability_pct,sales_rep,created_date,expected_close_date,lead_source,industry,days_in_stage,weighted_value
DEAL-6024,Company_71,Contact_150,Opportunity,140157.86,29,Rep_1,2024-06-17,2025-06-05,Referral,Technology,37,40645.78
DEAL-6025,Company_150,Contact_61,Closed Won,67161.0,16,Rep_7,2024-09-27,2024-09-21,Referral,Logistics,23,10745.76
DEAL-6026,Company_66,Contact_217,MQL,78653.73,22,Rep_2,2024-01-01,2024-08-14,Referral,Logistics,19,17303.82
DEAL-6027,Company_102,Contact_24,Closed Won,468536.43,59,Rep_1,2024-04-19,2025-04-20,Partner,Finance,7,276436.49
DEAL-6028,Company_133,Contact_121,Closed Lost,343406.37,43,Rep_12,2024-12-17,2025-03-18,Partner,Retail,42,147664.74
DEAL-6029,Company_40,Contact_208,Opportunity,29978.17,75,Rep_2,2024-06-05,2024-06-25,Event,Logistics,69,22483.63
DEAL-6030,Company_26,Contact_276,Closed Lost,492193.89,81,Rep_14,2024-01-07,2025-03-16,Website,Healthcare,29,398677.05
DEAL-6031,Company_170,Contact_186,Closed Lost,404867.06,58,Rep_9,2024-07-11,2024-07-01,Partner,Finance,37,234822.89
DEAL-6032,Company_60,Contact_293,Closed Won,158043.76,14,Rep_8,2024-05-30,2025-05-11,Partner,Technology,57,22126.13
DEAL-6033,Company_68,Contact_249,Opportunity,238079.01,5,Rep_14,2024-03-18,2024-03-04,Website,Healthcare,32,11903.95
DEAL-6034,Company_118,Contact_71,SQL,364655.11,26,Rep_6,2024-01-27,2025-01-17,Cold Call,Finance,66,94810.33
DEAL-6035,Company_21,Contact_253,Closed Won,339635.88,31,Rep_6,2024-11-19,2024-05-15,Event,Logistics,29,105287.12
DEAL-6036,Company_10,Contact_101,Opportunity,234225.04,11,Rep_7,2024-10-24,2025-01-24,Website,Logistics,40,25764.75
DEAL-6037,Company_83,Contact_189,Lead,258633.0,78,Rep_10,2024-09-06,2025-06-20,Website,Finance,88,201733.74
DEAL-6038,Company_193,Contact_61,Negotiation,26387.8,39,Rep_13,2024-01-07,2025-01-20,Email Campaign,Finance,75,10291.24
DEAL-6039,Company_115,Contact_161,SQL,252813.46,75,Rep_9,2024-11-14,2024-09-28,Cold Call,Finance,51,189610.1
DEAL-6040,Company_116,Contact_204,Closed Lost,173422.21,24,Rep_5,2024-06-22,2025-04-05,Cold Call,Healthcare,35,41621.33
DEAL-6041,Company_122,Contact_274,Closed Won,146100.34,5,Rep_14,2024-06-23,2024-06-04,Event,Manufacturing,89,7305.02
DEAL-6042,Company_172,Contact_283,Lead,138463.1,18,Rep_9,2024-11-17,2024-11-20,Email Campaign,Technology,42,24923.36
DEAL-6043,Company_167,Contact_240,Closed Lost,326228.71,49,Rep_13,2024-06-07,2025-06-14,Event,Logistics,31,159852.07
DEAL-6044,Company_5,Contact_168,Closed Lost,217482.52,50,Rep_7,2024-03-27,2024-08-21,Website,Manufacturing,54,108741.26
DEAL-6045,Company_108,Contact_264,Closed Won,215772.19,46,Rep_3,2024-03-27,2024-03-14,Website,Technology,37,99255.21
DEAL-6046,Company_109,Contact_32,SQL,83797.56,96,Rep_15,2024-12-05,2024-10-02,Referral,Finance,80,80445.66
DEAL-6047,Company_45,Contact_298,Negotiation,481122.47,66,Rep_11,2024-07-18,2024-10-22,Referral,Manufacturing,19,317540.83
DEAL-6048,Company_195,Contact_61,Closed Won,115843.47,74,Rep_5,2024-07-30,2025-03-31,Referral,Retail,5,85724.17
DEAL-6049,Company_53,Contact_121,Closed Won,206024.06,16,Rep_13,2024-08-05,2025-03-27,Event,Retail,39,32963.85
DEAL-6050,Company_166,Contact_272,Opportunity,99151.36,49,Rep_1,2024-03-21,2024-08-13,Website,Technology,85,48584.17
DEAL-6051,Company_21,Contact_215,Negotiation,353055.71,64,Rep_14,2024-06-02,2025-03-12,Website,Healthcare,6,225955.65
DEAL-6052,Company_120,Contact_255,Opportunity,220883.73,60,Rep_9,2024-12-14,2024-05-09,Referral,Retail,72,132530.24
DEAL-6053,Company_147,Contact_206,SQL,209756.72,94,Rep_9,2024-02-23,2024-06-01,Referral,Manufacturing,1,197171.32
DEAL-6054,Company_101,Contact_180,Negotiation,438171.97,50,Rep_1,2024-12-14,2024-12-20,Referral,Healthcare,50,219085.98
DEAL-6055,Company_22,Contact_53,Opportunity,380942.53,40,Rep_3,2024-04-09,2025-02-08,Referral,Retail,41,152377.01
DEAL-6056,Company_25,Contact_298,MQL,262338.15,94,Rep_11,2024-04-18,2025-03-29,Email Campaign,Finance,15,246597.86
DEAL-6057,Company_121,Contact_191,Negotiation,236952.25,37,Rep_9,2024-01-06,2024-12-29,Website,Manufacturing,67,87672.33
DEAL-6058,Company_172,Contact_200,SQL,480151.19,59,Rep_2,2024-08-30,2024-05-02,Website,Manufacturing,16,283289.2
DEAL-6059,Company_119,Contact_128,Proposal,478448.77,7,Rep_10,2024-04-26,2025-01-23,Partner,Manufacturing,39,33491.41
DEAL-6060,Company_21,Contact_285,SQL,353861.58,20,Rep_12,2024-06-17,2024-09-26,Website,Manufacturing,50,70772.32
DEAL-6061,Company_157,Contact_135,Closed Lost,381273.22,10,Rep_5,2024-07-31,2024-07-08,Website,Logistics,47,38127.32
DEAL-6062,Company_92,Contact_57,Closed Won,450050.99,44,Rep_11,2024-08-20,2024-08-13,Website,Logistics,3,198022.44
DEAL-6063,Company_15,Contact_54,Opportunity,482332.83,93,Rep_15,2024-12-15,2025-03-30,Email Campaign,Manufacturing,40,448569.53
DEAL-6064,Company_74,Contact_209,Negotiation,45726.01,11,Rep_8,2024-07-22,2024-05-26,Event,Healthcare,59,5029.86
DEAL-6065,Company_41,Contact_223,MQL,498682.72,97,Rep_4,2024-03-06,2024-11-28,Event,Technology,47,483722.24
DEAL-6066,Company_197,Contact_62,Closed Lost,352996.0,87,Rep_15,2024-09-14,2024-04-10,Event,Technology,65,307106.52
DEAL-6067,Company_182,Contact_209,MQL,298408.7,5,Rep_14,2024-01-21,2025-02-17,Website,Manufacturing,70,14920.44
DEAL-6068,Company_22,Contact_299,Closed Won,209517.73,6,Rep_7,2024-11-04,2024-05-12,Cold Call,Logistics,16,12571.06
DEAL-6069,Company_114,Contact_160,Closed Won,171513.0,90,Rep_7,2024-04-18,2025-06-01,Email Campaign,Retail,72,154361.7
DEAL-6070,Company_2,Contact_291,MQL,403084.05,60,Rep_13,2024-09-21,2025-05-04,Event,Manufacturing,80,241850.43
DEAL-6071,Company_92,Contact_47,Lead,328945.35,21,Rep_1,2024-02-27,2025-04-21,Cold Call,Technology,75,69078.52
DEAL-6072,Company_32,Contact_121,Negotiation,104349.06,95,Rep_5,2024-05-28,2024-08-17,Partner,Retail,76,99131.61
DEAL-6073,Company_149,Contact_167,Closed Won,306905.96,58,Rep_9,2024-09-11,2025-03-16,Partner,Retail,19,178005.46
DEAL-6074,Company_15,Contact_108,Negotiation,74877.22,65,Rep_10,2024-08-15,2024-05-05,Event,Technology,59,48670.19
DEAL-6075,Company_180,Contact_30,Lead,250953.04,69,Rep_10,2024-01-03,2024-07-20,Event,Manufacturing,41,173157.6
DEAL-6076,Company_46,Contact_138,Negotiation,293811.53,24,Rep_6,2024-01-13,2024-05-04,Partner,Healthcare,88,70514.77
DEAL-6077,Company_53,Contact_102,Opportunity,319663.62,39,Rep_14,2024-12-24,2024-03-27,Event,Finance,74,124668.81
DEAL-6078,Company_177,Contact_61,Closed Lost,76904.78,17,Rep_10,2024-07-12,2024-08-26,Email Campaign,Manufacturing,15,13073.81
DEAL-6079,Company_180,Contact_112,Closed Won,52321.27,55,Rep_9,2024-11-09,2024-12-05,Cold Call,Healthcare,84,28776.7
DEAL-6080,Company_20,Contact_125,Closed Won,133060.54,98,Rep_15,2024-01-27,2025-04-24,Cold Call,Retail,63,130399.33
DEAL-6081,Company_22,Contact_265,Opportunity,305479.77,64,Rep_2,2024-06-28,2024-03-17,Event,Retail,49,195507.05
DEAL-6082,Company_170,Contact_147,SQL,466182.99,70,Rep_11,2024-07-29,2024-09-15,Referral,Retail,40,326328.09
DEAL-6083,Company_195,Contact_125,Closed Won,390666.15,23,Rep_14,2024-12-03,2025-02-11,Email Campaign,Healthcare,44,89853.21
DEAL-6084,Company_98,Contact_117,Lead,374126.71,56,Rep_10,2024-09-17,2024-06-07,Email Campaign,Manufacturing,69,209510.96
DEAL-6085,Company_33,Contact_179,Lead,168465.01,99,Rep_9,2024-08-17,2025-02-22,Cold Call,Logistics,69,166780.36
DEAL-6086,Company_31,Contact_83,Lead,60295.15,13,Rep_6,2024-04-17,2024-12-03,Cold Call,Healthcare,50,7838.37
DEAL-6087,Company_53,Contact_262,Proposal,446510.01,24,Rep_5,2024-12-29,2024-11-30,Website,Finance,89,107162.4
DEAL-6088,Company_137,Contact_126,Lead,252922.48,73,Rep_9,2024-04-29,2024-04-30,Event,Finance,21,184633.41
DEAL-6089,Company_20,Contact_128,Proposal,54752.87,5,Rep_14,2024-04-11,2024-05-21,Website,Manufacturing,38,2737.64
DEAL-6090,Company_128,Contact_20,MQL,269809.52,24,Rep_7,2024-09-21,2025-05-02,Website,Finance,54,64754.28
DEAL-6091,Company_160,Contact_265,Closed Lost,339328.07,94,Rep_2,2024-12-30,2025-05-01,Referral,Manufacturing,15,318968.39
DEAL-6092,Company_29,Contact_141,Opportunity,163350.51,6,Rep_8,2024-11-09,2024-10-07,Email Campaign,Retail,45,9801.03
DEAL-6093,Company_196,Contact_41,Lead,9578.22,45,Rep_2,2024-03-06,2024-12-16,Referral,Healthcare,75,4310.2
DEAL-6094,Company_197,Contact_52,Negotiation,312695.45,36,Rep_15,2024-10-25,2024-11-19,Partner,Technology,61,112570.36
DEAL-6095,Company_60,Contact_110,SQL,24847.28,42,Rep_9,2024-05-09,2024-11-06,Partner,Retail,64,10435.86
DEAL-6096,Company_23,Contact_234,SQL,219232.68,29,Rep_4,2024-03-22,2025-02-10,Cold Call,Manufacturing,15,63577.48
DEAL-6097,Company_65,Contact_29,Negotiation,413263.74,31,Rep_10,2024-12-08,2024-12-02,Partner,Technology,13,128111.76
DEAL-6098,Company_52,Contact_37,Closed Lost,499429.58,77,Rep_9,2024-12-13,2024-05-01,Website,Manufacturing,40,384560.78
DEAL-6099,Company_56,Contact_168,Closed Lost,188299.94,7,Rep_8,2024-05-15,2024-04-10,Website,Finance,29,13181.0
DEAL-6100,Company_185,Contact_150,Opportunity,14962.83,17,Rep_9,2024-01-10,2025-04-19,Cold Call,Healthcare,1,2543.68
DEAL-6101,Company_31,Contact_287,Closed Won,248987.04,30,Rep_14,2024-03-17,2025-02-24,Partner,Retail,50,74696.11
DEAL-6102,Company_64,Contact_225,MQL,141756.32,83,Rep_13,2024-07-17,2024-06-05,Email Campaign,Manufacturing,68,117657.75
DEAL-6103,Company_157,Contact_197,Closed Won,446923.63,42,Rep_4,2024-01-22,2024-03-30,Event,Finance,66,187707.92
DEAL-6104,Company_12,Contact_101,Closed Lost,357194.06,8,Rep_4,2024-03-24,2024-06-15,Email Campaign,Healthcare,10,28575.52
DEAL-6105,Company_13,Contact_188,Proposal,205140.02,54,Rep_15,2024-02-24,2024-12-07,Cold Call,Manufacturing,70,110775.61
DEAL-6106,Company_61,Contact_175,Proposal,382203.97,64,Rep_10,2024-12-14,2024-12-10,Partner,Finance,34,244610.54
DEAL-6107,Company_193,Contact_84,Proposal,173896.91,48,Rep_1,2024-05-10,2024-05-22,Partner,Retail,14,83470.52
DEAL-6108,Company_168,Contact_111,Lead,263272.97,13,Rep_8,2024-05-19,2024-05-25,Cold Call,Healthcare,43,34225.49
DEAL-6109,Company_185,Contact_279,Closed Won,461778.71,88,Rep_2,2024-06-03,2024-06-10,Event,Technology,20,406365.26
DEAL-6110,Company_172,Contact_161,Negotiation,104077.85,86,Rep_1,2024-01-05,2024-10-02,Email Campaign,Retail,60,89506.95
DEAL-6111,Company_24,Contact_141,Closed Won,159963.71,91,Rep_3,2024-07-17,2024-06-22,Email Campaign,Healthcare,67,145566.98
DEAL-6112,Company_80,Contact_239,Lead,443368.74,96,Rep_4,2024-11-29,2024-10-09,Website,Finance,65,425633.99
DEAL-6113,Company_106,Contact_80,Closed Won,233629.79,35,Rep_2,2024-10-24,2024-03-07,Referral,Logistics,11,81770.43
DEAL-6114,Company_34,Contact_66,SQL,162354.97,45,Rep_13,2024-04-01,2025-05-30,Partner,Manufacturing,32,73059.74
DEAL-6115,Company_198,Contact_296,Closed Won,23462.84,96,Rep_7,2024-01-05,2025-05-09,Referral,Finance,45,22524.33
DEAL-6116,Company_121,Contact_241,Closed Lost,212381.75,47,Rep_9,2024-10-10,2024-08-12,Email Campaign,Retail,88,99819.42
DEAL-6117,Company_170,Contact_127,Closed Lost,252797.55,87,Rep_13,2024-11-03,2025-03-27,Partner,Manufacturing,49,219933.87
DEAL-6118,Company_52,Contact_283,Closed Lost,206134.77,66,Rep_13,2024-12-03,2024-11-16,Email Campaign,Technology,59,136048.95
DEAL-6119,Company_143,Contact_112,Lead,142342.32,93,Rep_13,2024-07-30,2024-03-16,Referral,Technology,31,132378.36
DEAL-6120,Company_22,Contact_202,SQL,187719.44,5,Rep_3,2024-06-22,2024-07-17,Partner,Retail,27,9385.97
DEAL-6121,Company_5,Contact_11,SQL,323010.18,72,Rep_12,2024-10-03,2024-03-28,Website,Logistics,71,232567.33
DEAL-6122,Company_128,Contact_209,Proposal,446183.46,81,Rep_15,2024-09-09,2025-02-08,Event,Logistics,75,361408.6
DEAL-6123,Company_14,Contact_54,Closed Lost,326589.53,23,Rep_1,2024-10-04,2025-03-17,Referral,Healthcare,5,75115.59
DEAL-6124,Company_55,Contact_73,Negotiation,324850.41,74,Rep_14,2024-04-14,2024-12-26,Email Campaign,Manufacturing,48,240389.3
DEAL-6125,Company_159,Contact_242,Proposal,409353.06,23,Rep_13,2024-11-26,2024-03-04,Cold Call,Healthcare,70,94151.2
DEAL-6126,Company_100,Contact_62,Closed Won,86745.67,90,Rep_13,2024-01-14,2024-06-23,Email Campaign,Logistics,15,78071.1
DEAL-6127,Company_75,Contact_145,MQL,154043.33,91,Rep_6,2024-02-04,2024-10-15,Cold Call,Retail,58,140179.43
DEAL-6128,Company_58,Contact_276,Negotiation,30042.54,5,Rep_3,2024-08-27,2024-05-10,Email Campaign,Logistics,43,1502.13
DEAL-6129,Company_134,Contact_286,Proposal,178070.71,53,Rep_11,2024-07-28,2024-04-22,Partner,Healthcare,46,94377.48
DEAL-6130,Company_190,Contact_133,MQL,499417.77,41,Rep_10,2024-07-21,2024-07-27,Event,Logistics,53,204761.29
DEAL-6131,Company_148,Contact_26,Negotiation,168009.64,89,Rep_11,2024-11-28,2024-12-14,Cold Call,Manufacturing,78,149528.58
DEAL-6132,Company_72,Contact_86,Closed Won,430587.63,35,Rep_4,2024-11-14,2024-04-13,Partner,Manufacturing,8,150705.67
DEAL-6133,Company_85,Contact_185,Closed Won,47459.97,73,Rep_3,2024-09-20,2025-06-30,Partner,Technology,18,34645.78
DEAL-6134,Company_21,Contact_101,Closed Won,232557.62,16,Rep_14,2024-03-01,2024-10-10,Email Campaign,Manufacturing,31,37209.22
DEAL-6135,Company_29,Contact_216,Closed Won,178974.12,25,Rep_8,2024-02-05,2024-05-23,Email Campaign,Technology,72,44743.53
DEAL-6136,Company_54,Contact_297,Opportunity,104783.52,98,Rep_13,2024-02-21,2024-03-10,Website,Logistics,53,102687.85
DEAL-6137,Company_77,Contact_186,Lead,189390.6,41,Rep_14,2024-08-12,2025-06-09,Email Campaign,Finance,17,77650.15
DEAL-6138,Company_198,Contact_187,Closed Lost,327382.67,77,Rep_7,2024-09-17,2024-12-15,Referral,Manufacturing,3,252084.66
DEAL-6139,Company_174,Contact_159,Opportunity,247702.5,96,Rep_4,2024-10-19,2025-04-26,Website,Retail,89,237794.4
DEAL-6140,Company_23,Contact_56,Negotiation,422945.35,96,Rep_14,2024-02-07,2025-03-14,Partner,Healthcare,13,406027.54
DEAL-6141,Company_66,Contact_173,Lead,452948.57,6,Rep_11,2024-04-10,2025-06-24,Referral,Logistics,3,27176.91
DEAL-6142,Company_12,Contact_279,Closed Lost,243536.95,27,Rep_10,2024-05-03,2025-05-08,Email Campaign,Healthcare,37,65754.98
DEAL-6143,Company_13,Contact_207,Closed Lost,490954.53,72,Rep_15,2024-08-19,2025-03-09,Partner,Technology,50,353487.26
DEAL-6144,Company_75,Contact_225,Closed Lost,40650.28,93,Rep_4,2024-01-18,2025-04-19,Email Campaign,Technology,24,37804.76
DEAL-6145,Company_191,Contact_259,MQL,141787.91,97,Rep_6,2024-11-03,2025-04-22,Event,Logistics,15,137534.27
DEAL-6146,Company_37,Contact_116,Closed Won,211272.08,73,Rep_1,2024-01-30,2024-07-03,Event,Healthcare,8,154228.62
DEAL-6147,Company_136,Contact_101,Proposal,293437.25,14,Rep_6,2024-07-10,2024-12-15,Cold Call,Manufacturing,37,41081.21
DEAL-6148,Company_79,Contact_291,MQL,275235.22,75,Rep_7,2024-12-07,2025-06-24,Partner,Technology,85,206426.41
DEAL-6149,Company_108,Contact_138,Proposal,286148.5,30,Rep_7,2024-03-12,2025-04-27,Partner,Technology,14,85844.55
DEAL-6150,Company_173,Contact_220,Opportunity,448644.11,81,Rep_3,2024-09-08,2024-04-21,Cold Call,Logistics,51,363401.73
DEAL-6151,Company_165,Contact_191,Negotiation,142394.77,56,Rep_13,2024-07-20,2024-04-24,Event,Technology,18,79741.07
DEAL-6152,Company_165,Contact_37,Lead,409342.6,22,Rep_8,2024-10-27,2024-06-06,Referral,Manufacturing,60,90055.37
DEAL-6153,Company_82,Contact_94,Proposal,281210.27,85,Rep_7,2024-08-03,2025-02-25,Website,Healthcare,6,239028.73
DEAL-6154,Company_10,Contact_98,Negotiation,247792.79,98,Rep_13,2024-11-06,2024-09-08,Email Campaign,Retail,19,242836.93
DEAL-6155,Company_197,Contact_54,Negotiation,153209.65,53,Rep_8,2024-05-27,2025-01-01,Email Campaign,Technology,1,81201.11
DEAL-6156,Company_198,Contact_233,Closed Won,155514.06,82,Rep_14,2024-03-01,2024-05-08,Email Campaign,Finance,58,127521.53
DEAL-6157,Company_171,Contact_289,Negotiation,197297.54,10,Rep_4,2024-09-05,2024-03-30,Event,Manufacturing,65,19729.75
DEAL-6158,Company_95,Contact_289,Negotiation,382937.69,30,Rep_13,2024-12-20,2025-03-11,Cold Call,Retail,16,114881.31
DEAL-6159,Company_56,Contact_59,Lead,240982.78,17,Rep_15,2024-06-07,2024-07-21,Event,Retail,41,40967.07
DEAL-6160,Company_35,Contact_135,Closed Won,81147.67,31,Rep_12,2024-10-27,2024-03-22,Partner,Logistics,27,25155.78
DEAL-6161,Company_74,Contact_70,SQL,381132.27,40,Rep_14,2024-11-17,2024-06-14,Website,Healthcare,5,152452.91
DEAL-6162,Company_67,Contact_19,Proposal,333373.09,45,Rep_12,2024-08-24,2024-08-05,Cold Call,Manufacturing,4,150017.89
DEAL-6163,Company_55,Contact_185,Proposal,474873.19,35,Rep_10,2024-10-16,2024-09-14,Referral,Manufacturing,84,166205.62
DEAL-6164,Company_190,Contact_258,Closed Lost,267059.98,56,Rep_12,2024-07-25,2025-05-11,Email Campaign,Healthcare,58,149553.59
DEAL-6165,Company_132,Contact_24,SQL,328938.96,25,Rep_15,2024-10-21,2024-06-05,Cold Call,Finance,60,82234.74
DEAL-6166,Company_45,Contact_192,Opportunity,242268.49,38,Rep_10,2024-05-03,2024-12-20,Referral,Healthcare,27,92062.03
DEAL-6167,Company_128,Contact_11,Closed Won,341986.2,84,Rep_11,2024-07-11,2024-07-12,Referral,Logistics,24,287268.41
DEAL-6168,Company_141,Contact_253,Negotiation,220877.95,58,Rep_2,2024-01-29,2024-10-29,Cold Call,Finance,71,128109.21
DEAL-6169,Company_104,Contact_20,SQL,73238.96,7,Rep_15,2024-03-12,2024-07-23,Website,Retail,40,5126.73
DEAL-6170,Company_189,Contact_131,SQL,493408.2,36,Rep_12,2024-07-30,2024-08-15,Website,Technology,10,177626.95
DEAL-6171,Company_193,Contact_37,Closed Won,361580.03,83,Rep_3,2024-09-22,2024-12-18,Email Campaign,Healthcare,44,300111.42
DEAL-6172,Company_86,Contact_124,Closed Won,306269.78,22,Rep_5,2024-01-11,2024-12-13,Partner,Logistics,47,67379.35
DEAL-6173,Company_94,Contact_129,MQL,243303.27,92,Rep_4,2024-01-26,2024-05-05,Email Campaign,Retail,51,223839.01
DEAL-6174,Company_44,Contact_162,Opportunity,357157.36,33,Rep_5,2024-01-03,2024-05-16,Partner,Manufacturing,48,117861.93
DEAL-6175,Company_156,Contact_248,Closed Won,67753.59,64,Rep_14,2024-07-08,2024-06-26,Website,Finance,77,43362.3
DEAL-6176,Company_186,Contact_298,Lead,166426.13,50,Rep_7,2024-05-02,2025-05-12,Partner,Manufacturing,22,83213.06
DEAL-6177,Company_131,Contact_103,MQL,66726.18,64,Rep_7,2024-01-20,2024-08-02,Email Campaign,Logistics,53,42704.76
DEAL-6178,Company_41,Contact_277,MQL,67382.42,80,Rep_12,2024-10-17,2024-12-07,Event,Logistics,80,53905.94
DEAL-6179,Company_104,Contact_128,Proposal,15567.03,19,Rep_6,2024-07-12,2024-10-05,Website,Healthcare,88,2957.74
DEAL-6180,Company_159,Contact_36,Opportunity,379167.24,38,Rep_14,2024-01-04,2024-08-20,Email Campaign,Manufacturing,86,144083.55
DEAL-6181,Company_9,Contact_180,SQL,117517.77,58,Rep_12,2024-09-08,2024-03-19,Cold Call,Logistics,65,68160.31
DEAL-6182,Company_118,Contact_217,MQL,416843.82,29,Rep_4,2024-11-29,2024-10-01,Partner,Manufacturing,10,120884.71
DEAL-6183,Company_131,Contact_91,Negotiation,452695.08,40,Rep_10,2024-06-02,2025-06-30,Event,Logistics,88,181078.03
DEAL-6184,Company_107,Contact_177,Closed Won,88440.2,89,Rep_8,2024-12-13,2025-06-02,Partner,Technology,3,78711.78
DEAL-6185,Company_128,Contact_130,MQL,355887.7,26,Rep_6,2024-06-01,2024-07-25,Partner,Retail,50,92530.8
DEAL-6186,Company_179,Contact_44,Negotiation,232851.34,23,Rep_14,2024-01-29,2024-11-15,Event,Manufacturing,40,53555.81
DEAL-6187,Company_25,Contact_116,Closed Won,459885.77,60,Rep_6,2024-02-14,2024-07-18,Referral,Manufacturing,61,275931.46
DEAL-6188,Company_114,Contact_128,Proposal,244786.51,14,Rep_2,2024-01-25,2025-05-23,Referral,Technology,70,34270.11
DEAL-6189,Company_159,Contact_103,Proposal,192542.57,5,Rep_7,2024-04-20,2024-11-26,Partner,Retail,66,9627.13
DEAL-6190,Company_164,Contact_274,MQL,150809.73,87,Rep_8,2024-05-20,2025-05-23,Email Campaign,Technology,21,131204.47
DEAL-6191,Company_93,Contact_117,Closed Lost,452292.61,31,Rep_2,2024-06-11,2025-04-20,Partner,Technology,68,140210.71
DEAL-6192,Company_199,Contact_188,Closed Lost,116958.76,16,Rep_12,2024-06-24,2024-08-07,Event,Technology,68,18713.4
DEAL-6193,Company_65,Contact_4,Negotiation,414718.82,67,Rep_4,2024-11-12,2024-10-09,Email Campaign,Logistics,3,277861.61
DEAL-6194,Company_88,Contact_94,Closed Lost,101122.79,50,Rep_2,2024-01-05,2024-12-03,Website,Finance,57,50561.4
DEAL-6195,Company_164,Contact_265,Proposal,323481.44,48,Rep_9,2024-11-24,2024-06-30,Partner,Healthcare,12,155271.09
DEAL-6196,Company_88,Contact_267,Negotiation,228277.49,46,Rep_3,2024-03-28,2025-04-09,Referral,Finance,51,105007.65
DEAL-6197,Company_69,Contact_293,Closed Won,56781.29,18,Rep_12,2024-12-15,2024-12-01,Referral,Logistics,21,10220.63
DEAL-6198,Company_111,Contact_18,Lead,67336.84,86,Rep_2,2024-02-19,2024-06-09,Website,Logistics,32,57909.68
DEAL-6199,Company_124,Contact_258,MQL,144347.03,5,Rep_7,2024-02-06,2024-10-22,Website,Retail,25,7217.35
DEAL-6200,Company_194,Contact_81,MQL,384492.58,50,Rep_1,2024-02-14,2025-04-05,Cold Call,Manufacturing,77,192246.29
DEAL-6201,Company_123,Contact_2,Negotiation,365825.3,30,Rep_6,2024-04-18,2024-09-23,Partner,Technology,81,109747.59
DEAL-6202,Company_37,Contact_28,MQL,106534.52,65,Rep_14,2024-12-10,2025-02-09,Partner,Logistics,72,69247.44
DEAL-6203,Company_11,Contact_225,Opportunity,240720.09,57,Rep_10,2024-06-18,2025-06-23,Cold Call,Healthcare,65,137210.45
DEAL-6204,Company_193,Contact_177,Opportunity,53008.55,41,Rep_9,2024-03-01,2024-08-11,Referral,Healthcare,33,21733.51
DEAL-6205,Company_85,Contact_172,Negotiation,359393.41,55,Rep_3,2024-08-22,2025-06-29,Cold Call,Finance,13,197666.38
DEAL-6206,Company_41,Contact_264,Proposal,397684.51,26,Rep_5,2024-07-04,2024-09-18,Partner,Logistics,51,103397.97
DEAL-6207,Company_45,Contact_29,Lead,447288.44,17,Rep_6,2024-09-14,2024-11-29,Website,Finance,38,76039.03
DEAL-6208,Company_22,Contact_25,Negotiation,443444.25,91,Rep_9,2024-09-28,2025-03-12,Website,Logistics,26,403534.27
DEAL-6209,Company_40,Contact_279,Opportunity,172256.69,63,Rep_4,2024-10-14,2024-04-03,Website,Manufacturing,22,108521.71
DEAL-6210,Company_156,Contact_182,Lead,130994.25,67,Rep_15,2024-02-25,2025-02-05,Partner,Manufacturing,15,87766.15
DEAL-6211,Company_131,Contact_233,Negotiation,448811.74,99,Rep_10,2024-06-30,2024-12-02,Website,Technology,74,444323.62
DEAL-6212,Company_120,Contact_157,SQL,77273.45,90,Rep_5,2024-08-18,2025-01-14,Partner,Manufacturing,29,69546.1
DEAL-6213,Company_3,Contact_44,Opportunity,34375.32,60,Rep_2,2024-07-22,2025-06-07,Referral,Logistics,82,20625.19
DEAL-6214,Company_134,Contact_157,Closed Lost,160550.27,80,Rep_9,2024-12-21,2024-10-23,Email Campaign,Healthcare,60,128440.22
DEAL-6215,Company_193,Contact_289,MQL,381348.52,55,Rep_7,2024-12-17,2025-05-25,Partner,Healthcare,15,209741.69
DEAL-6216,Company_184,Contact_36,Closed Lost,348628.9,27,Rep_11,2024-10-24,2024-12-02,Website,Technology,6,94129.8
DEAL-6217,Company_79,Contact_38,Opportunity,493592.36,64,Rep_9,2024-03-28,2024-06-13,Referral,Healthcare,38,315899.11
DEAL-6218,Company_120,Contact_104,Closed Lost,182969.12,91,Rep_10,2024-07-12,2025-01-12,Event,Manufacturing,8,166501.9
DEAL-6219,Company_60,Contact_136,Closed Won,141544.42,88,Rep_13,2024-10-21,2024-06-01,Event,Finance,85,124559.09
DEAL-6220,Company_177,Contact_189,Closed Won,192212.77,52,Rep_8,2024-04-08,2025-05-12,Partner,Manufacturing,81,99950.64
DEAL-6221,Company_184,Contact_48,MQL,392216.85,94,Rep_11,2024-09-17,2024-05-14,Website,Technology,59,368683.84
DEAL-6222,Company_45,Contact_280,Closed Won,111078.48,23,Rep_6,2024-04-01,2024-10-29,Event,Manufacturing,27,25548.05
DEAL-6223,Company_97,Contact_45,SQL,474135.25,8,Rep_15,2024-02-21,2025-04-04,Referral,Retail,78,37930.82
DEAL-6224,Company_48,Contact_60,Closed Lost,258711.92,43,Rep_7,2024-03-28,2024-03-05,Email Campaign,Finance,58,111246.13
DEAL-6225,Company_123,Contact_290,Closed Lost,392656.77,24,Rep_11,2024-12-05,2024-10-25,Partner,Healthcare,32,94237.62
DEAL-6226,Company_59,Contact_113,Proposal,414494.6,95,Rep_15,2024-12-30,2024-11-02,Partner,Finance,79,393769.87
DEAL-6227,Company_139,Contact_172,Closed Lost,242013.48,15,Rep_6,2024-11-09,2024-08-12,Referral,Retail,19,36302.02
